open_time,open,high,low,close,close_time,volume,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
1772541780000,1.00020000,1.00020000,1.00010000,1.00020000,1772541839999,94009.00000000,94024.58040000,238,61795.00000000,61807.35900000
1772541840000,1.00020000,1.00020000,1.00010000,1.00010000,1772541899999,142432.00000000,142453.87710000,312,76339.00000000,76354.26780000
1772541900000,1.00020000,1.00020000,1.00010000,1.00010000,1772541959999,117241.00000000,117260.75610000,213,80320.00000000,80336.06400000
1772541960000,1.00010000,1.00020000,1.00010000,1.00020000,1772542019999,158966.00000000,158994.73510000,277,128385.00000000,128410.67700000
1772542020000,1.00020000,1.00020000,1.00010000,1.00020000,1772542079999,74767.00000000,74778.24040000,241,37637.00000000,37644.52740000
1772542080000,1.00020000,1.00020000,1.00010000,1.00020000,1772542139999,268209.00000000,268255.96600000,310,201451.00000000,201491.29020000
1772542140000,1.00020000,1.00020000,1.00010000,1.00010000,1772542199999,1325299.00000000,1325544.11080000,321,1125809.00000000,1126034.16180000
1772542200000,1.00010000,1.00020000,1.00010000,1.00020000,1772542259999,155900.00000000,155918.38560000,289,27956.00000000,27961.59120000
1772542260000,1.00020000,1.00020000,1.00010000,1.00010000,1772542319999,361889.00000000,361952.74600000,292,275571.00000000,275626.11420000
1772542320000,1.00010000,1.00020000,1.00010000,1.00010000,1772542379999,159996.00000000,160018.93330000,278,69337.00000000,69350.86740000
1772542380000,1.00010000,1.00020000,1.00010000,1.00020000,1772542439999,130704.00000000,130723.22670000,302,61563.00000000,61575.31260000
1772542440000,1.00020000,1.00020000,1.00010000,1.00010000,1772542499999,260224.00000000,260266.50330000,433,164809.00000000,164841.96180000
1772542500000,1.00010000,1.00020000,1.00010000,1.00010000,1772542559999,116858.00000000,116873.54700000,379,38612.00000000,38619.72240000
1772542560000,1.00020000,1.00020000,1.00010000,1.00010000,1772542619999,278193.00000000,278234.24270000,442,134234.00000000,134260.84680000
1772542620000,1.00010000,1.00020000,1.00010000,1.00010000,1772542679999,412479.00000000,412539.16500000,444,189171.00000000,189208.83420000
1772542680000,1.00020000,1.00020000,1.00010000,1.00020000,1772542739999,248541.00000000,248578.74670000,415,128926.00000000,128951.78520000
1772542740000,1.00010000,1.00020000,1.00010000,1.00010000,1772542799999,126532.00000000,126550.90830000,308,62551.00000000,62563.51020000
1772542800000,1.00020000,1.00020000,1.00010000,1.00020000,1772542859999,154834.00000000,154860.66220000,392,111788.00000000,111810.35760000
1772542860000,1.00010000,1.00020000,1.00010000,1.00020000,1772542919999,1650235.00000000,1650544.58180000,569,1445583.00000000,1445872.11660000
1772542920000,1.00020000,1.00020000,1.00010000,1.00020000,1772542979999,148015.00000000,148036.38870000,423,65872.00000000,65885.17440000
1772542980000,1.00010000,1.00020000,1.00010000,1.00010000,1772543039999,115596.00000000,115611.02750000,319,34679.00000000,34685.93580000
1772543040000,1.00010000,1.00020000,1.00010000,1.00010000,1772543099999,3363666.00000000,3364016.33720000,506,139706.00000000,139733.94120000
1772543100000,1.00020000,1.00020000,1.00010000,1.00010000,1772543159999,537530.00000000,537589.44990000,449,56969.00000000,56980.39380000
1772543160000,1.00010000,1.00020000,1.00010000,1.00020000,1772543219999,457501.00000000,457583.85070000,416,371006.00000000,371080.20120000
1772543220000,1.00020000,1.00020000,1.00010000,1.00010000,1772543279999,217936.00000000,217971.64490000,333,138513.00000000,138540.70260000
1772543280000,1.00010000,1.00020000,1.00010000,1.00010000,1772543339999,305946.00000000,305983.51330000,331,69187.00000000,69200.83740000
1772543340000,1.00010000,1.00020000,1.00010000,1.00010000,1772543399999,967277.00000000,967456.12240000,354,823947.00000000,824111.78940000
1772543400000,1.00020000,1.00020000,1.00010000,1.00010000,1772543459999,1914601.00000000,1914800.73330000,358,82732.00000000,82748.54640000
1772543460000,1.00020000,1.00020000,1.00010000,1.00010000,1772543519999,258018.00000000,258053.27240000,334,94706.00000000,94724.94120000
1772543520000,1.00010000,1.00020000,1.00010000,1.00010000,1772543579999,257657.00000000,257699.17850000,526,164128.00000000,164160.82560000
1772543580000,1.00020000,1.00020000,1.00010000,1.00010000,1772543639999,218329.00000000,218364.12930000,439,132964.00000000,132990.59280000
1772543640000,1.00010000,1.00020000,1.00010000,1.00020000,1772543699999,483585.00000000,483645.32050000,405,119620.00000000,119643.92400000
1772543700000,1.00020000,1.00020000,1.00010000,1.00010000,1772543759999,236872.00000000,236907.00630000,406,113191.00000000,113213.63820000
1772543760000,1.00010000,1.00020000,1.00010000,1.00010000,1772543819999,237803.00000000,237844.11920000,302,173389.00000000,173423.67780000
1772543820000,1.00020000,1.00020000,1.00010000,1.00020000,1772543879999,3991861.00000000,3992652.83900000,521,3926529.00000000,3927314.30580000
1772543880000,1.00010000,1.00020000,1.00010000,1.00010000,1772543939999,248908.00000000,248949.81400000,327,169232.00000000,169265.84640000
1772543940000,1.00010000,1.00020000,1.00010000,1.00010000,1772543999999,500249.00000000,500310.43950000,255,114146.00000000,114168.82920000
1772544000000,1.00010000,1.00020000,1.00010000,1.00010000,1772544059999,178454.00000000,178476.49860000,224,46532.00000000,46541.30640000
1772544060000,1.00010000,1.00020000,1.00010000,1.00010000,1772544119999,639408.00000000,639526.32220000,281,543814.00000000,543922.76280000
1772544120000,1.00010000,1.00020000,1.00010000,1.00010000,1772544179999,111488.00000000,111503.74590000,310,45971.00000000,45980.19420000
1772544180000,1.00020000,1.00020000,1.00010000,1.00010000,1772544239999,209205.00000000,209238.58210000,250,126616.00000000,126641.32320000
1772544240000,1.00010000,1.00020000,1.00010000,1.00020000,1772544299999,271400.00000000,271431.52040000,223,43804.00000000,43812.76080000
1772544300000,1.00010000,1.00020000,1.00010000,1.00010000,1772544359999,274300.00000000,274346.76250000,265,193325.00000000,193363.66500000
1772544360000,1.00020000,1.00020000,1.00010000,1.00020000,1772544419999,113899.00000000,113917.85660000,228,74667.00000000,74681.93340000
1772544420000,1.00010000,1.00020000,1.00010000,1.00010000,1772544479999,102520.00000000,102537.03580000,210,67838.00000000,67851.56760000
1772544480000,1.00010000,1.00020000,1.00010000,1.00020000,1772544539999,123948.00000000,123968.33030000,218,79355.00000000,79370.87100000
1772544540000,1.00020000,1.00020000,1.00010000,1.00020000,1772544599999,170134.00000000,170159.03350000,196,80201.00000000,80217.04020000
1772544600000,1.00020000,1.00020000,1.00010000,1.00020000,1772544659999,276346.00000000,276391.74770000,368,181131.00000000,181167.22620000
1772544660000,1.00020000,1.00020000,1.00010000,1.00010000,1772544719999,695712.00000000,695843.10850000,593,615373.00000000,615496.07460000
1772544720000,1.00020000,1.00020000,1.00010000,1.00020000,1772544779999,152637.00000000,152657.36840000,340,51047.00000000,51057.20940000
1772544780000,1.00010000,1.00020000,1.00010000,1.00020000,1772544839999,193838.00000000,193870.56210000,330,131783.00000000,131809.35660000
1772544840000,1.00020000,1.00020000,1.00010000,1.00010000,1772544899999,292365.00000000,292397.06560000,248,28291.00000000,28296.65820000
1772544900000,1.00010000,1.00020000,1.00010000,1.00020000,1772544959999,121135.00000000,121151.55890000,304,44454.00000000,44462.89080000
1772544960000,1.00020000,1.00020000,1.00010000,1.00010000,1772545019999,139537.00000000,139555.48640000,286,45327.00000000,45336.06540000
1772545020000,1.00010000,1.00020000,1.00010000,1.00020000,1772545079999,367658.00000000,367701.66980000,239,69040.00000000,69053.80800000
1772545080000,1.00020000,1.00020000,1.00010000,1.00010000,1772545139999,987240.00000000,987428.90440000,300,901804.00000000,901984.36080000
1772545140000,1.00020000,1.00030000,1.00010000,1.00020000,1772545199999,6034559.00000000,6035768.59600000,465,5539689.00000000,5540800.01260000
