open_time,open,high,low,close
1771607520000,67288.42000000,67303.44000000,67244.30000000,67248.91000000
1771607580000,67248.90000000,67297.26000000,67230.20000000,67261.28000000
1771607640000,67261.27000000,67286.03000000,67057.17000000,67067.03000000
1771607700000,67067.04000000,67149.83000000,67067.03000000,67078.16000000
1771607760000,67078.16000000,67174.21000000,67072.86000000,67174.21000000
1771607820000,67174.22000000,67255.23000000,67168.00000000,67206.91000000
1771607880000,67206.91000000,67215.96000000,67093.53000000,67141.12000000
1771607940000,67141.12000000,67157.72000000,67079.11000000,67131.22000000
1771608000000,67131.21000000,67131.21000000,67059.80000000,67073.83000000
1771608060000,67073.83000000,67117.42000000,67064.78000000,67069.53000000
1771608120000,67069.52000000,67069.52000000,67023.00000000,67023.00000000
1771608180000,67023.00000000,67089.12000000,67020.05000000,67049.32000000
1771608240000,67049.32000000,67166.82000000,67049.32000000,67096.54000000
1771608300000,67096.54000000,67139.89000000,67012.40000000,67037.17000000
1771608360000,67037.18000000,67087.47000000,67005.53000000,67069.24000000
1771608420000,67069.24000000,67171.59000000,67022.94000000,67104.71000000
1771608480000,67104.70000000,67111.97000000,67064.77000000,67111.97000000
1771608540000,67111.97000000,67113.79000000,67025.90000000,67031.71000000
1771608600000,67031.71000000,67194.85000000,67000.73000000,67172.02000000
1771608660000,67172.03000000,67172.03000000,67013.02000000,67048.01000000
1771608720000,67048.00000000,67080.52000000,66995.95000000,67020.03000000
1771608780000,67020.04000000,67090.70000000,67020.03000000,67028.48000000
1771608840000,67028.48000000,67052.00000000,67008.90000000,67029.70000000
1771608900000,67029.71000000,67073.57000000,66999.67000000,67022.00000000
1771608960000,67022.00000000,67036.22000000,66952.11000000,67012.64000000
1771609020000,67012.64000000,67143.06000000,67012.64000000,67119.68000000
1771609080000,67119.68000000,67170.50000000,67101.59000000,67163.15000000
1771609140000,67163.16000000,67312.33000000,67163.15000000,67303.19000000
1771609200000,67303.19000000,67303.19000000,67203.18000000,67234.15000000
1771609260000,67234.16000000,67264.70000000,67202.00000000,67228.00000000
1771609320000,67227.99000000,67264.38000000,67220.11000000,67264.38000000
1771609380000,67264.38000000,67311.01000000,67207.81000000,67274.54000000
1771609440000,67274.54000000,67274.55000000,67238.00000000,67238.00000000
1771609500000,67238.00000000,67272.75000000,67117.77000000,67211.44000000
1771609560000,67211.44000000,67304.28000000,66971.21000000,67268.10000000
1771609620000,67268.11000000,67268.11000000,66994.20000000,67130.12000000
1771609680000,67130.13000000,67228.88000000,66975.00000000,67228.88000000
1771609740000,67228.88000000,67524.08000000,67189.59000000,67520.43000000
1771609800000,67520.44000000,67609.00000000,67441.72000000,67459.23000000
1771609860000,67459.24000000,67542.88000000,67459.23000000,67523.00000000
