open_time,open,high,low,close
1771616700000,67610.60000000,67641.55000000,67570.58000000,67583.01000000
1771617000000,67583.00000000,67704.40000000,67578.17000000,67656.84000000
1771617300000,67656.85000000,67729.58000000,67586.41000000,67646.03000000
1771617600000,67646.03000000,67733.61000000,67636.30000000,67694.66000000
1771617900000,67694.66000000,67831.70000000,67694.65000000,67766.77000000
1771618200000,67766.77000000,67885.55000000,67692.00000000,67816.34000000
1771618500000,67816.33000000,67816.33000000,67702.58000000,67737.02000000
1771618800000,67737.02000000,67744.88000000,67582.86000000,67662.75000000
1771619100000,67662.75000000,67674.72000000,67565.52000000,67580.10000000
1771619400000,67580.09000000,67639.59000000,67520.30000000,67574.01000000
1771619700000,67574.01000000,67685.45000000,67574.01000000,67679.24000000
1771620000000,67679.25000000,67734.01000000,67679.25000000,67734.00000000
1771620300000,67734.00000000,67762.49000000,67692.30000000,67694.37000000
1771620600000,67694.38000000,67719.80000000,67631.14000000,67682.15000000
1771620900000,67682.15000000,67759.10000000,67682.15000000,67750.40000000
1771621200000,67750.40000000,67806.25000000,67664.56000000,67664.57000000
1771621500000,67664.56000000,67796.40000000,67639.29000000,67775.21000000
1771621800000,67775.20000000,67787.76000000,67689.01000000,67720.54000000
1771622100000,67720.55000000,67732.00000000,67659.50000000,67731.99000000
1771622400000,67731.99000000,67732.33000000,67697.53000000,67721.85000000
1771622700000,67721.86000000,67748.84000000,67721.85000000,67746.05000000
1771623000000,67746.05000000,67767.24000000,67704.30000000,67736.28000000
1771623300000,67736.29000000,67825.85000000,67736.29000000,67799.70000000
1771623600000,67799.71000000,67840.00000000,67764.00000000,67764.00000000
1771623900000,67764.01000000,67801.82000000,67725.00000000,67801.82000000
1771624200000,67801.82000000,67816.52000000,67787.08000000,67796.31000000
1771624500000,67796.32000000,67832.28000000,67796.31000000,67825.87000000
1771624800000,67825.87000000,67830.00000000,67736.12000000,67788.81000000
1771625100000,67788.81000000,67799.93000000,67718.13000000,67746.72000000
1771625400000,67746.72000000,67746.72000000,67639.31000000,67659.40000000
1771625700000,67659.41000000,67781.76000000,67659.40000000,67777.03000000
1771626000000,67777.04000000,67996.33000000,67738.43000000,67976.01000000
1771626300000,67976.00000000,68000.00000000,67828.53000000,67936.48000000
1771626600000,67936.49000000,68116.60000000,67890.88000000,67979.67000000
1771626900000,67979.67000000,68042.37000000,67922.07000000,68017.19000000
1771627200000,68017.18000000,68051.78000000,67934.72000000,67963.75000000
1771627500000,67963.76000000,68031.68000000,67924.27000000,68013.40000000
1771627800000,68013.41000000,68086.00000000,68000.00000000,68049.95000000
1771628100000,68049.96000000,68104.00000000,68000.00000000,68078.13000000
1771628400000,68078.13000000,68173.96000000,68046.84000000,68116.50000000
1771628700000,68116.50000000,68233.99000000,68017.24000000,68072.30000000
1771629000000,68072.29000000,68150.20000000,68021.87000000,68026.40000000
1771629300000,68026.41000000,68042.30000000,67953.95000000,67990.50000000
1771629600000,67990.51000000,68038.00000000,67975.18000000,67975.19000000
1771629900000,67975.19000000,68059.30000000,67975.18000000,67996.48000000
1771630200000,67996.47000000,68023.98000000,67954.78000000,67975.49000000
1771630500000,67975.49000000,68032.01000000,67914.00000000,67914.01000000
1771630800000,67914.01000000,67975.91000000,67914.00000000,67975.91000000
1771631100000,67975.91000000,68032.50000000,67962.66000000,67962.67000000
1771631400000,67962.67000000,68016.97000000,67962.67000000,68016.97000000
1771631700000,68016.97000000,68040.46000000,68016.97000000,68020.01000000
1771632000000,68020.00000000,68051.16000000,67969.80000000,68010.60000000
1771632300000,68010.60000000,68010.60000000,67950.00000000,67976.86000000
1771632600000,67976.85000000,68047.01000000,67976.85000000,68017.36000000
1771632900000,68017.36000000,68017.36000000,67950.00000000,67951.25000000
1771633200000,67951.25000000,67984.56000000,67950.00000000,67964.32000000
1771633500000,67964.31000000,67964.31000000,67891.72000000,67927.99000000
1771633800000,67927.99000000,67947.33000000,67887.45000000,67897.86000000
1771634100000,67897.87000000,67923.72000000,67859.90000000,67910.41000000
1771634400000,67910.41000000,67912.34000000,67830.00000000,67840.67000000
1771634700000,67840.68000000,67861.30000000,67787.19000000,67861.29000000
1771635000000,67861.28000000,67871.36000000,67824.00000000,67870.45000000
1771635300000,67870.45000000,67870.45000000,67824.00000000,67841.00000000
1771635600000,67841.00000000,67910.51000000,67841.00000000,67884.54000000
1771635900000,67884.53000000,67908.81000000,67863.19000000,67908.81000000
1771636200000,67908.80000000,67928.82000000,67881.49000000,67928.82000000
1771636500000,67928.81000000,67928.81000000,67865.23000000,67872.81000000
1771636800000,67872.82000000,67887.04000000,67869.97000000,67869.97000000
1771637100000,67869.98000000,67881.41000000,67856.59000000,67856.59000000
1771637400000,67856.60000000,67899.02000000,67856.60000000,67879.15000000
1771637700000,67879.15000000,67986.00000000,67879.14000000,67985.99000000
1771638000000,67986.00000000,68003.74000000,67956.90000000,67976.28000000
1771638300000,67976.27000000,68005.99000000,67976.00000000,67994.48000000
1771638600000,67994.49000000,67994.49000000,67956.91000000,67966.95000000
1771638900000,67966.95000000,67980.89000000,67944.56000000,67951.24000000
1771639200000,67951.25000000,67964.67000000,67913.30000000,67934.00000000
1771639500000,67933.99000000,67998.55000000,67921.90000000,67998.55000000
1771639800000,67998.55000000,68016.56000000,67981.06000000,67989.01000000
1771640100000,67989.01000000,68009.87000000,67974.77000000,67987.31000000
1771640400000,67987.32000000,68055.20000000,67987.31000000,68033.15000000
1771640700000,68033.15000000,68055.22000000,68033.14000000,68055.21000000
1771641000000,68055.22000000,68099.54000000,68055.21000000,68058.27000000
1771641300000,68058.28000000,68074.47000000,68033.16000000,68074.46000000
1771641600000,68074.47000000,68080.37000000,68013.40000000,68077.87000000
1771641900000,68077.86000000,68077.86000000,67993.17000000,68003.95000000
1771642200000,68003.95000000,68016.84000000,67990.70000000,68008.50000000
1771642500000,68008.51000000,68045.00000000,68001.04000000,68001.05000000
1771642800000,68001.04000000,68001.04000000,67725.05000000,67796.17000000
1771643100000,67796.16000000,67804.00000000,67676.61000000,67704.19000000
1771643400000,67704.20000000,67796.40000000,67704.20000000,67761.42000000
1771643700000,67761.42000000,67808.42000000,67735.99000000,67751.80000000
1771644000000,67751.81000000,67812.74000000,67751.80000000,67812.73000000
1771644300000,67812.73000000,67828.33000000,67786.03000000,67800.29000000
1771644600000,67800.30000000,67830.10000000,67800.30000000,67808.58000000
1771644900000,67808.57000000,67808.57000000,67768.31000000,67768.32000000
1771645200000,67768.31000000,67768.31000000,67534.69000000,67616.93000000
1771645500000,67616.93000000,67634.71000000,67587.10000000,67634.71000000
1771645800000,67634.70000000,67647.96000000,67619.25000000,67647.95000000
1771646100000,67647.95000000,67670.99000000,67587.57000000,67667.77000000
1771646400000,67667.77000000,67667.77000000,67595.80000000,67631.94000000
1771646700000,67631.95000000,67704.40000000,67631.94000000,67686.17000000
1771647000000,67686.17000000,67696.61000000,67662.19000000,67662.19000000
1771647300000,67662.20000000,67676.75000000,67601.30000000,67623.76000000
1771647600000,67623.76000000,67671.36000000,67593.99000000,67671.35000000
1771647900000,67671.35000000,67721.32000000,67671.35000000,67717.00000000
1771648200000,67717.01000000,67743.11000000,67705.08000000,67707.26000000
1771648500000,67707.27000000,67763.36000000,67697.04000000,67697.04000000
1771648800000,67697.04000000,67750.75000000,67691.82000000,67691.82000000
1771649100000,67691.83000000,67725.00000000,67691.83000000,67716.66000000
1771649400000,67716.66000000,67788.00000000,67706.00000000,67749.20000000
1771649700000,67749.19000000,67846.88000000,67749.19000000,67816.97000000
1771650000000,67816.98000000,67876.00000000,67816.97000000,67845.22000000
1771650300000,67845.23000000,67850.86000000,67828.01000000,67841.97000000
1771650600000,67841.96000000,67848.20000000,67826.41000000,67848.19000000
1771650900000,67848.20000000,67879.05000000,67846.58000000,67855.04000000
1771651200000,67855.04000000,67857.32000000,67833.90000000,67852.98000000
1771651500000,67852.97000000,67860.94000000,67818.10000000,67860.94000000
1771651800000,67860.93000000,67888.40000000,67841.24000000,67875.38000000
1771652100000,67875.38000000,67875.38000000,67799.70000000,67825.35000000
1771652400000,67825.35000000,67873.68000000,67825.35000000,67858.55000000
1771652700000,67858.54000000,67858.55000000,67823.26000000,67823.27000000
1771653000000,67823.27000000,67867.88000000,67823.25000000,67867.86000000
1771653300000,67867.86000000,67867.87000000,67839.69000000,67851.93000000
1771653600000,67851.93000000,67900.00000000,67846.88000000,67877.91000000
1771653900000,67877.91000000,67900.01000000,67861.23000000,67867.81000000
1771654200000,67867.80000000,67924.39000000,67867.80000000,67917.32000000
1771654500000,67917.32000000,67922.14000000,67896.26000000,67911.99000000
1771654800000,67911.99000000,67912.00000000,67888.49000000,67888.50000000
1771655100000,67888.50000000,67891.21000000,67873.25000000,67873.26000000
1771655400000,67873.25000000,67873.26000000,67761.27000000,67812.99000000
1771655700000,67812.99000000,67813.57000000,67759.58000000,67759.58000000
1771656000000,67759.58000000,67800.36000000,67752.30000000,67783.71000000
1771656300000,67783.71000000,67795.36000000,67750.96000000,67750.98000000
1771656600000,67750.98000000,67783.95000000,67750.97000000,67778.83000000
1771656900000,67778.83000000,67793.39000000,67772.08000000,67793.38000000
1771657200000,67793.39000000,67793.39000000,67749.59000000,67762.33000000
1771657500000,67762.33000000,67850.01000000,67762.32000000,67829.99000000
1771657800000,67830.00000000,67842.35000000,67821.95000000,67825.45000000
1771658100000,67825.45000000,67839.40000000,67825.44000000,67838.93000000
1771658400000,67838.94000000,67854.00000000,67834.89000000,67850.02000000
1771658700000,67850.02000000,67860.68000000,67850.01000000,67856.01000000
1771659000000,67856.01000000,67884.74000000,67856.00000000,67866.20000000
1771659300000,67866.20000000,67875.73000000,67818.96000000,67869.31000000
1771659600000,67869.31000000,67869.31000000,67831.17000000,67834.07000000
1771659900000,67834.08000000,67848.40000000,67834.07000000,67842.33000000
1771660200000,67842.33000000,67858.56000000,67842.32000000,67845.78000000
1771660500000,67845.77000000,67856.01000000,67843.80000000,67856.01000000
1771660800000,67856.01000000,67865.01000000,67807.30000000,67861.69000000
1771661100000,67861.68000000,67893.81000000,67861.68000000,67893.80000000
1771661400000,67893.81000000,67910.50000000,67881.36000000,67910.49000000
1771661700000,67910.49000000,67971.36000000,67910.49000000,67941.03000000
1771662000000,67941.03000000,67964.02000000,67938.84000000,67964.02000000
1771662300000,67964.01000000,67996.48000000,67964.01000000,67980.85000000
1771662600000,67980.84000000,67988.94000000,67980.84000000,67988.94000000
1771662900000,67988.94000000,67988.94000000,67937.84000000,67943.37000000
1771663200000,67943.36000000,68010.00000000,67943.36000000,68000.02000000
1771663500000,68000.02000000,68000.02000000,67960.06000000,67989.95000000
1771663800000,67989.95000000,68018.86000000,67984.59000000,68018.86000000
1771664100000,68018.86000000,68079.41000000,67976.00000000,68055.03000000
1771664400000,68055.04000000,68070.08000000,68031.71000000,68035.42000000
1771664700000,68035.42000000,68035.42000000,67978.90000000,67978.90000000
