open_time,open,high,low,close,close_time,volume,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
1772535840000,1.35290000,1.35360000,1.35220000,1.35300000,1772535899999,480796.10000000,650465.57812000,1000,117244.20000000,158626.56546000
1772535900000,1.35310000,1.35310000,1.35140000,1.35200000,1772535959999,87414.20000000,118182.46582000,743,54679.90000000,73925.92123000
1772535960000,1.35190000,1.35250000,1.35130000,1.35200000,1772536019999,121572.90000000,164353.17087000,690,97166.70000000,131356.63890000
1772536020000,1.35190000,1.35200000,1.35090000,1.35100000,1772536079999,93310.10000000,126082.44922000,418,73869.10000000,99807.97126000
1772536080000,1.35100000,1.35210000,1.35070000,1.35080000,1772536139999,60894.50000000,82296.68520000,718,42411.80000000,57319.52612000
1772536140000,1.35080000,1.35300000,1.35080000,1.35290000,1772536199999,155466.10000000,210196.43626000,1059,104072.50000000,140705.86204000
1772536200000,1.35290000,1.35360000,1.35240000,1.35340000,1772536259999,143135.60000000,193625.81982000,728,130953.50000000,177142.50306000
1772536260000,1.35340000,1.35410000,1.35300000,1.35370000,1772536319999,90121.40000000,121982.04908000,649,41654.00000000,56386.53690000
1772536320000,1.35370000,1.35390000,1.35230000,1.35240000,1772536379999,78712.30000000,106523.83287000,621,19718.00000000,26684.20202000
1772536380000,1.35240000,1.35250000,1.35180000,1.35190000,1772536439999,50086.00000000,67724.87804000,321,32166.40000000,43497.25132000
1772536440000,1.35180000,1.35310000,1.35180000,1.35220000,1772536499999,68370.00000000,92481.05067000,443,45892.30000000,62075.57379000
1772536500000,1.35220000,1.35220000,1.35120000,1.35170000,1772536559999,97771.40000000,132167.61420000,480,48071.40000000,64987.20427000
1772536560000,1.35170000,1.35170000,1.34960000,1.34980000,1772536619999,93303.90000000,126036.00501000,675,19682.00000000,26596.22354000
1772536620000,1.34980000,1.34980000,1.34690000,1.34710000,1772536679999,204544.80000000,275777.97517000,887,86416.70000000,116476.08683000
1772536680000,1.34710000,1.34830000,1.34710000,1.34730000,1772536739999,61108.30000000,82367.64863000,465,40754.30000000,54932.69354000
1772536740000,1.34740000,1.34830000,1.34740000,1.34770000,1772536799999,54104.60000000,72919.90143000,418,32729.80000000,44110.68272000
1772536800000,1.34760000,1.34810000,1.34700000,1.34770000,1772536859999,59689.90000000,80437.50888000,653,22461.30000000,30269.53487000
1772536860000,1.34780000,1.34990000,1.34780000,1.34990000,1772536919999,73279.70000000,98867.77758000,518,22302.20000000,30090.71278000
1772536920000,1.34990000,1.35180000,1.34980000,1.35050000,1772536979999,42112.00000000,56879.33741000,618,22914.30000000,30952.32935000
1772536980000,1.35050000,1.35140000,1.34980000,1.35130000,1772537039999,50030.20000000,67574.79606000,637,30893.50000000,41725.45287000
1772537040000,1.35130000,1.35230000,1.35080000,1.35230000,1772537099999,59983.80000000,81058.91550000,555,40162.90000000,54276.64837000
1772537100000,1.35220000,1.35260000,1.35150000,1.35150000,1772537159999,59436.90000000,80368.69120000,774,32227.00000000,43575.26613000
1772537160000,1.35150000,1.35150000,1.35060000,1.35080000,1772537219999,131384.40000000,177468.36791000,629,47462.20000000,64118.43758000
1772537220000,1.35080000,1.35080000,1.34960000,1.34970000,1772537279999,77447.00000000,104556.90429000,675,27039.00000000,36498.40884000
1772537280000,1.34980000,1.34980000,1.34890000,1.34940000,1772537339999,45786.20000000,61781.10426000,460,18888.10000000,25485.13253000
1772537340000,1.34940000,1.34940000,1.34800000,1.34860000,1772537399999,70506.80000000,95086.13529000,783,19124.60000000,25789.05444000
1772537400000,1.34860000,1.34980000,1.34860000,1.34970000,1772537459999,67955.10000000,91683.55714000,659,14109.90000000,19036.62956000
1772537460000,1.34970000,1.35060000,1.34920000,1.35040000,1772537519999,245673.70000000,331595.20326000,777,207876.60000000,280578.80638000
1772537520000,1.35040000,1.35040000,1.34870000,1.34880000,1772537579999,64375.80000000,86871.49596000,746,13259.00000000,17889.69657000
1772537580000,1.34870000,1.34950000,1.34740000,1.34920000,1772537639999,110104.20000000,148428.21801000,869,63694.90000000,85870.45564000
1772537640000,1.34920000,1.34920000,1.34830000,1.34900000,1772537699999,88936.10000000,119958.29257000,463,61231.00000000,82594.20836000
1772537700000,1.34910000,1.35170000,1.34900000,1.35160000,1772537759999,90238.50000000,121792.03825000,843,38835.80000000,52415.84502000
1772537760000,1.35160000,1.35220000,1.35100000,1.35140000,1772537819999,73721.20000000,99641.19937000,766,55010.30000000,74350.02566000
1772537820000,1.35130000,1.35220000,1.35110000,1.35160000,1772537879999,214146.40000000,289430.70780000,957,176648.30000000,238746.27374000
1772537880000,1.35150000,1.35170000,1.35040000,1.35140000,1772537939999,691837.40000000,934955.64804000,1349,79402.60000000,107262.03448000
1772537940000,1.35150000,1.35220000,1.35120000,1.35170000,1772537999999,36242.50000000,48990.77809000,627,20622.70000000,27876.16328000
1772538000000,1.35160000,1.35180000,1.35080000,1.35150000,1772538059999,36511.50000000,49341.56398000,550,33421.30000000,45165.82863000
1772538060000,1.35150000,1.35160000,1.35090000,1.35090000,1772538119999,80373.40000000,108608.06502000,332,75104.00000000,101487.60928000
1772538120000,1.35100000,1.35100000,1.35040000,1.35060000,1772538179999,41846.10000000,56520.02533000,315,20518.80000000,27713.04945000
1772538180000,1.35060000,1.35100000,1.35000000,1.35050000,1772538239999,60714.20000000,81994.27171000,382,37369.50000000,50463.06146000
1772538240000,1.35050000,1.35160000,1.35020000,1.35150000,1772538299999,78662.20000000,106264.94256000,434,56971.30000000,76966.94681000
1772538300000,1.35150000,1.35210000,1.35120000,1.35200000,1772538359999,65398.40000000,88392.62133000,465,38360.00000000,51845.87517000
1772538360000,1.35200000,1.35230000,1.35180000,1.35210000,1772538419999,56367.90000000,76212.18067000,362,25635.30000000,34659.63605000
1772538420000,1.35210000,1.35240000,1.35160000,1.35200000,1772538479999,63191.40000000,85435.41690000,544,38612.70000000,52205.01477000
1772538480000,1.35200000,1.35310000,1.35170000,1.35290000,1772538539999,107917.30000000,145922.89412000,787,69680.00000000,94222.00607000
1772538540000,1.35290000,1.35290000,1.35200000,1.35200000,1772538599999,87011.70000000,117690.75237000,535,40683.50000000,55028.13404000
1772538600000,1.35190000,1.35210000,1.35120000,1.35210000,1772538659999,20370.20000000,27535.58564000,339,16593.50000000,22430.90101000
1772538660000,1.35200000,1.35240000,1.35200000,1.35230000,1772538719999,14554.80000000,19682.25295000,177,5991.40000000,8102.08400000
1772538720000,1.35220000,1.35320000,1.35220000,1.35270000,1772538779999,119380.20000000,161494.92243000,674,35494.10000000,48008.27590000
1772538780000,1.35280000,1.35340000,1.35270000,1.35300000,1772538839999,106372.20000000,143925.21785000,409,93610.10000000,126655.81924000
1772538840000,1.35300000,1.35360000,1.35290000,1.35330000,1772538899999,56510.40000000,76478.15305000,382,47454.50000000,64221.85248000
1772538900000,1.35330000,1.35330000,1.35270000,1.35310000,1772538959999,69156.20000000,93568.25317000,329,45371.80000000,61383.76342000
1772538960000,1.35310000,1.35320000,1.35240000,1.35280000,1772539019999,48674.40000000,65848.13581000,624,30824.30000000,41697.07374000
1772539020000,1.35270000,1.35340000,1.35270000,1.35310000,1772539079999,44960.90000000,60835.21673000,236,40803.50000000,55209.25940000
1772539080000,1.35320000,1.35460000,1.35320000,1.35380000,1772539139999,139010.20000000,188200.44343000,663,109408.20000000,148125.93939000
1772539140000,1.35380000,1.35390000,1.35300000,1.35310000,1772539199999,98017.20000000,132660.39553000,337,9832.40000000,13308.77791000
1772539200000,1.35310000,1.35330000,1.35210000,1.35300000,1772539259999,65132.70000000,88108.63684000,727,24540.30000000,33195.97163000
1772539260000,1.35300000,1.35380000,1.35260000,1.35310000,1772539319999,122555.10000000,165813.09788000,675,104686.50000000,141634.07115000
1772539320000,1.35310000,1.35340000,1.35170000,1.35340000,1772539379999,78723.00000000,106476.05087000,804,39569.00000000,53516.52411000
1772539380000,1.35330000,1.35490000,1.35270000,1.35470000,1772539439999,105129.30000000,142355.46544000,887,83425.40000000,112976.24523000
1772539440000,1.35460000,1.35580000,1.35430000,1.35480000,1772539499999,194013.20000000,262956.40556000,609,165989.40000000,224980.76489000
1772539500000,1.35490000,1.35550000,1.35480000,1.35520000,1772539559999,123454.00000000,167276.76684000,986,65243.10000000,88404.58685000
1772539560000,1.35520000,1.35800000,1.35440000,1.35770000,1772539619999,237829.50000000,322600.75675000,1641,146362.80000000,198536.30943000
1772539620000,1.35770000,1.35910000,1.35750000,1.35880000,1772539679999,331714.20000000,450520.33058000,1548,168007.30000000,228197.61953000
1772539680000,1.35880000,1.36000000,1.35870000,1.35990000,1772539739999,216864.00000000,294778.74158000,1088,168453.50000000,228970.52145000
1772539740000,1.35980000,1.36150000,1.35930000,1.36100000,1772539799999,318818.20000000,433601.22916000,1414,198423.40000000,269885.35248000
1772539800000,1.36090000,1.36140000,1.36020000,1.36070000,1772539859999,332440.40000000,452339.06132000,1595,156145.80000000,212461.23938000
1772539860000,1.36060000,1.36530000,1.36010000,1.36450000,1772539919999,390299.70000000,532044.10318000,2226,210997.30000000,287523.26979000
1772539920000,1.36450000,1.37080000,1.36450000,1.36860000,1772539979999,318333.70000000,435837.91811000,2581,225618.90000000,308875.96070000
1772539980000,1.36870000,1.36890000,1.36610000,1.36750000,1772540039999,159737.70000000,218329.33970000,1674,86011.00000000,117553.62387000
1772540040000,1.36740000,1.36740000,1.36510000,1.36610000,1772540099999,300194.00000000,410092.93842000,1205,206327.80000000,281859.70952000
1772540100000,1.36610000,1.36630000,1.36370000,1.36430000,1772540159999,163505.00000000,223088.38148000,1481,57609.00000000,78614.89040000
1772540160000,1.36430000,1.36430000,1.36170000,1.36170000,1772540219999,41575.80000000,56668.29311000,1037,21757.90000000,29656.48392000
1772540220000,1.36170000,1.36170000,1.36080000,1.36100000,1772540279999,102168.30000000,139061.59613000,656,56358.90000000,76713.25366000
1772540280000,1.36090000,1.36220000,1.36080000,1.36110000,1772540339999,84370.90000000,114858.55863000,800,57713.20000000,78570.73253000
1772540340000,1.36100000,1.36100000,1.36040000,1.36040000,1772540399999,28351.10000000,38578.08298000,213,22481.70000000,30592.30387000
1772540400000,1.36030000,1.36030000,1.35860000,1.35950000,1772540459999,49924.70000000,67870.79761000,833,29355.80000000,39903.14384000
1772540460000,1.35950000,1.36000000,1.35870000,1.35870000,1772540519999,122095.90000000,165979.38274000,665,68557.90000000,93190.47927000
1772540520000,1.35860000,1.35860000,1.35700000,1.35800000,1772540579999,93016.40000000,126308.30314000,769,53198.90000000,72233.11647000
1772540580000,1.35800000,1.35830000,1.35780000,1.35800000,1772540639999,40176.70000000,54562.79150000,336,20133.60000000,27341.23844000
1772540640000,1.35810000,1.35950000,1.35810000,1.35940000,1772540699999,35756.10000000,48594.98242000,547,15954.00000000,21681.16653000
1772540700000,1.35930000,1.35950000,1.35880000,1.35950000,1772540759999,53497.20000000,72718.25671000,493,28127.30000000,38232.64589000
1772540760000,1.35950000,1.36030000,1.35900000,1.35970000,1772540819999,117350.80000000,159582.90273000,547,79616.00000000,108267.85434000
1772540820000,1.35960000,1.35960000,1.35860000,1.35900000,1772540879999,22829.80000000,31027.11281000,380,4224.20000000,5740.55170000
