open_time,open,high,low,close,close_time,volume,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
1772526480000,0.28200000,0.28210000,0.28190000,0.28210000,1772526539999,66990.90000000,18892.08968000,64,66100.70000000,18641.13946000
1772526540000,0.28210000,0.28210000,0.28200000,0.28210000,1772526599999,26019.10000000,7338.71220000,43,13260.00000000,3740.64600000
1772526600000,0.28210000,0.28210000,0.28180000,0.28200000,1772526659999,191493.30000000,53989.96632000,117,104565.30000000,29477.90460000
1772526660000,0.28190000,0.28200000,0.28190000,0.28200000,1772526719999,34847.80000000,9826.15256000,44,25577.40000000,7212.82680000
1772526720000,0.28200000,0.28200000,0.28190000,0.28200000,1772526779999,22054.20000000,6218.21738000,40,11384.00000000,3210.28800000
1772526780000,0.28200000,0.28210000,0.28190000,0.28210000,1772526839999,85386.40000000,24077.39294000,73,67000.50000000,18894.38881000
1772526840000,0.28210000,0.28210000,0.28190000,0.28200000,1772526899999,126290.90000000,35613.82012000,66,17068.80000000,4814.04180000
1772526900000,0.28200000,0.28200000,0.28190000,0.28200000,1772526959999,15805.90000000,4456.63077000,37,9475.60000000,2672.11920000
1772526960000,0.28200000,0.28200000,0.28190000,0.28200000,1772527019999,6917.00000000,1950.45613000,35,5538.30000000,1561.80060000
1772527020000,0.28200000,0.28200000,0.28190000,0.28200000,1772527079999,22772.00000000,6421.08531000,46,16585.10000000,4676.99820000
1772527080000,0.28200000,0.28200000,0.28190000,0.28190000,1772527139999,23382.10000000,6592.48504000,49,10710.50000000,3020.36100000
1772527140000,0.28200000,0.28200000,0.28180000,0.28190000,1772527199999,56973.80000000,16060.04858000,77,6956.30000000,1961.11702000
1772527200000,0.28190000,0.28190000,0.28170000,0.28170000,1772527259999,515541.00000000,145273.69873000,162,11160.20000000,3145.73005000
1772527260000,0.28180000,0.28180000,0.28170000,0.28180000,1772527319999,113343.00000000,31929.72558000,66,10024.80000000,2824.98864000
1772527320000,0.28180000,0.28180000,0.28170000,0.28180000,1772527379999,31262.20000000,8808.09838000,43,15366.40000000,4330.25152000
1772527380000,0.28180000,0.28180000,0.28160000,0.28160000,1772527439999,653109.70000000,183979.54583000,149,9317.40000000,2625.64332000
1772527440000,0.28160000,0.28170000,0.28160000,0.28170000,1772527499999,17439.60000000,4911.67627000,56,6849.10000000,1929.39147000
1772527500000,0.28160000,0.28170000,0.28160000,0.28170000,1772527559999,92609.00000000,26079.91940000,66,12250.00000000,3450.82500000
1772527560000,0.28160000,0.28170000,0.28160000,0.28160000,1772527619999,30681.60000000,8640.79736000,42,8588.00000000,2419.23960000
1772527620000,0.28160000,0.28170000,0.28160000,0.28170000,1772527679999,246564.70000000,69434.40589000,79,17863.70000000,5032.20429000
1772527680000,0.28170000,0.28170000,0.28160000,0.28170000,1772527739999,52325.20000000,14739.58943000,43,48131.10000000,13558.53087000
1772527740000,0.28170000,0.28170000,0.28160000,0.28160000,1772527799999,13038.30000000,3672.18640000,91,6011.20000000,1693.35504000
1772527800000,0.28170000,0.28170000,0.28160000,0.28160000,1772527859999,60007.40000000,16899.81460000,102,17307.60000000,4875.55092000
1772527860000,0.28160000,0.28170000,0.28160000,0.28170000,1772527919999,46587.00000000,13119.91966000,44,10204.60000000,2874.63582000
1772527920000,0.28170000,0.28170000,0.28160000,0.28170000,1772527979999,10362.60000000,2919.08771000,35,9795.50000000,2759.39235000
1772527980000,0.28170000,0.28170000,0.28160000,0.28170000,1772528039999,41320.00000000,11636.31465000,42,6026.50000000,1697.66505000
1772528040000,0.28160000,0.28170000,0.28160000,0.28170000,1772528099999,75022.20000000,21127.59229000,65,13407.70000000,3776.94909000
1772528100000,0.28170000,0.28170000,0.28160000,0.28170000,1772528159999,140128.80000000,39460.93625000,68,6661.70000000,1876.60089000
1772528160000,0.28170000,0.28170000,0.28150000,0.28160000,1772528219999,350851.50000000,98792.32533000,165,8736.10000000,2460.43914000
1772528220000,0.28150000,0.28160000,0.28150000,0.28160000,1772528279999,171340.40000000,48233.43864000,78,11160.40000000,3142.76864000
1772528280000,0.28150000,0.28170000,0.28150000,0.28170000,1772528339999,164263.10000000,46253.95024000,127,96955.70000000,27303.48912000
1772528340000,0.28160000,0.28170000,0.28150000,0.28170000,1772528399999,223669.30000000,62980.29593000,139,25272.50000000,7117.08506000
1772528400000,0.28170000,0.28170000,0.28150000,0.28170000,1772528459999,228735.70000000,64409.95949000,159,64259.20000000,18096.06894000
1772528460000,0.28160000,0.28170000,0.28150000,0.28160000,1772528519999,225782.80000000,63580.92376000,105,95261.40000000,26826.34122000
1772528520000,0.28160000,0.28170000,0.28150000,0.28160000,1772528579999,150805.00000000,42464.50116000,73,76387.00000000,21510.62660000
1772528580000,0.28160000,0.28160000,0.28150000,0.28150000,1772528639999,36312.50000000,10223.38875000,44,14200.00000000,3998.72000000
1772528640000,0.28150000,0.28170000,0.28150000,0.28150000,1772528699999,151599.80000000,42689.45002000,130,91472.40000000,25758.73378000
1772528700000,0.28160000,0.28160000,0.28150000,0.28150000,1772528759999,62066.10000000,17471.78541000,95,9950.60000000,2801.27216000
1772528760000,0.28160000,0.28160000,0.28150000,0.28160000,1772528819999,27743.40000000,7811.77931000,40,20122.10000000,5666.38336000
1772528820000,0.28160000,0.28160000,0.28150000,0.28160000,1772528879999,7251.80000000,2041.72852000,27,3468.20000000,976.64512000
1772528880000,0.28160000,0.28170000,0.28150000,0.28170000,1772528939999,63233.10000000,17806.81492000,66,25566.60000000,7200.24589000
1772528940000,0.28160000,0.28170000,0.28150000,0.28150000,1772528999999,64141.00000000,18062.28886000,47,36190.30000000,10191.39001000
1772529000000,0.28160000,0.28160000,0.28150000,0.28160000,1772529059999,19828.70000000,5582.99075000,34,12117.00000000,3412.14720000
1772529060000,0.28160000,0.28170000,0.28150000,0.28160000,1772529119999,122338.10000000,34450.30117000,62,88376.40000000,24886.84901000
1772529120000,0.28160000,0.28160000,0.28150000,0.28160000,1772529179999,64022.70000000,18024.79486000,59,15393.30000000,4334.75328000
1772529180000,0.28160000,0.28160000,0.28150000,0.28150000,1772529239999,26651.70000000,7503.51083000,39,10572.80000000,2977.30048000
1772529240000,0.28160000,0.28160000,0.28150000,0.28160000,1772529299999,23064.00000000,6493.89519000,44,13791.90000000,3883.79904000
1772529300000,0.28150000,0.28160000,0.28150000,0.28160000,1772529359999,20425.80000000,5751.65687000,30,17941.70000000,5052.38272000
1772529360000,0.28160000,0.28160000,0.28150000,0.28150000,1772529419999,19205.10000000,5407.67610000,31,14404.50000000,4056.30720000
1772529420000,0.28160000,0.28170000,0.28150000,0.28170000,1772529479999,91874.70000000,25872.51961000,66,83761.00000000,23588.43088000
1772529480000,0.28170000,0.28170000,0.28150000,0.28150000,1772529539999,100004.50000000,28160.30794000,107,16668.60000000,4695.54462000
1772529540000,0.28160000,0.28160000,0.28150000,0.28160000,1772529599999,26267.50000000,7395.18220000,36,8809.50000000,2480.75520000
1772529600000,0.28150000,0.28160000,0.28150000,0.28160000,1772529659999,9067.20000000,2553.15331000,22,7365.10000000,2074.01216000
1772529660000,0.28150000,0.28160000,0.28150000,0.28160000,1772529719999,7287.50000000,2051.85198000,21,4207.30000000,1184.77568000
1772529720000,0.28160000,0.28160000,0.28150000,0.28160000,1772529779999,15709.50000000,4422.83443000,38,6101.80000000,1718.26688000
1772529780000,0.28150000,0.28160000,0.28140000,0.28150000,1772529839999,64941.20000000,18281.25766000,64,41497.50000000,11681.85911000
1772529840000,0.28160000,0.28160000,0.28140000,0.28140000,1772529899999,139407.60000000,39237.63839000,93,25996.90000000,7320.22334000
1772529900000,0.28140000,0.28150000,0.28130000,0.28140000,1772529959999,148381.50000000,41750.35719000,111,60475.20000000,17018.06567000
1772529960000,0.28130000,0.28140000,0.28120000,0.28130000,1772530019999,402189.90000000,113135.05336000,126,187247.50000000,52673.61991000
1772530020000,0.28120000,0.28130000,0.28120000,0.28130000,1772530079999,131901.30000000,37091.24246000,38,5969.00000000,1679.07970000
1772530080000,0.28120000,0.28130000,0.28110000,0.28110000,1772530139999,482097.50000000,135546.30048000,169,113427.70000000,31896.03121000
1772530140000,0.28120000,0.28120000,0.28110000,0.28120000,1772530199999,53691.20000000,15093.36698000,50,7706.60000000,2167.09592000
1772530200000,0.28120000,0.28120000,0.28110000,0.28120000,1772530259999,16336.70000000,4593.60979000,39,13634.20000000,3833.93704000
1772530260000,0.28120000,0.28120000,0.28090000,0.28090000,1772530319999,967500.40000000,271909.43265000,232,5886.00000000,1655.11431000
1772530320000,0.28100000,0.28100000,0.28090000,0.28090000,1772530379999,61459.70000000,17266.50220000,50,24724.70000000,6947.64070000
1772530380000,0.28100000,0.28120000,0.28100000,0.28120000,1772530439999,278318.80000000,78222.09726000,103,239651.90000000,67355.07154000
1772530440000,0.28110000,0.28120000,0.28110000,0.28120000,1772530499999,13772.20000000,3872.18071000,50,8152.90000000,2292.59548000
1772530500000,0.28120000,0.28120000,0.28110000,0.28110000,1772530559999,179857.00000000,50571.22520000,80,59745.80000000,16800.51896000
1772530560000,0.28110000,0.28120000,0.28110000,0.28120000,1772530619999,4667.40000000,1312.22988000,33,2237.40000000,629.15688000
1772530620000,0.28120000,0.28120000,0.28110000,0.28120000,1772530679999,21642.70000000,6084.67639000,36,9134.20000000,2568.53704000
1772530680000,0.28120000,0.28130000,0.28110000,0.28120000,1772530739999,30700.10000000,8632.53344000,70,24889.70000000,6999.15554000
1772530740000,0.28130000,0.28130000,0.28120000,0.28130000,1772530799999,22321.70000000,6277.82487000,33,9628.30000000,2708.44079000
1772530800000,0.28120000,0.28130000,0.28120000,0.28130000,1772530859999,7154.70000000,2012.33046000,33,4288.20000000,1206.27066000
1772530860000,0.28130000,0.28140000,0.28120000,0.28130000,1772530919999,30999.50000000,8719.92220000,68,21740.50000000,6115.61693000
1772530920000,0.28130000,0.28130000,0.28120000,0.28130000,1772530979999,59365.00000000,16694.28037000,35,8423.70000000,2369.58681000
1772530980000,0.28120000,0.28130000,0.28120000,0.28130000,1772531039999,27992.60000000,7871.98073000,29,4616.10000000,1298.50893000
1772531040000,0.28130000,0.28130000,0.28120000,0.28130000,1772531099999,14475.60000000,4071.58005000,47,10413.30000000,2929.26129000
1772531100000,0.28120000,0.28130000,0.28120000,0.28130000,1772531159999,7030.80000000,1977.68233000,31,6213.70000000,1747.91381000
1772531160000,0.28130000,0.28130000,0.28120000,0.28120000,1772531219999,96830.70000000,27229.81347000,75,10206.30000000,2871.03219000
1772531220000,0.28130000,0.28130000,0.28120000,0.28130000,1772531279999,3899.70000000,1096.87173000,27,2760.90000000,776.64117000
1772531280000,0.28130000,0.28130000,0.28120000,0.28130000,1772531339999,6599.00000000,1855.86366000,26,2248.60000000,632.53118000
1772531340000,0.28120000,0.28130000,0.28120000,0.28130000,1772531399999,15065.30000000,4236.81912000,55,4567.60000000,1284.86588000
1772531400000,0.28130000,0.28130000,0.28110000,0.28110000,1772531459999,16661.80000000,4685.69122000,54,7914.50000000,2225.97228000
1772531460000,0.28120000,0.28120000,0.28110000,0.28120000,1772531519999,22653.80000000,6370.19344000,21,22102.60000000,6215.25112000
1772531520000,0.28120000,0.28120000,0.28110000,0.28120000,1772531579999,13800.70000000,3880.54025000,26,11634.80000000,3271.70576000
1772531580000,0.28120000,0.28120000,0.28100000,0.28120000,1772531639999,226991.00000000,63807.05154000,96,140036.70000000,39365.03455000
1772531640000,0.28110000,0.28120000,0.28110000,0.28120000,1772531699999,16252.90000000,4569.33275000,32,6425.60000000,1806.87872000
1772531700000,0.28120000,0.28130000,0.28110000,0.28130000,1772531759999,54811.70000000,15412.89552000,45,47276.20000000,13294.15758000
1772531760000,0.28130000,0.28130000,0.28120000,0.28130000,1772531819999,18957.30000000,5331.59968000,32,8069.20000000,2269.86596000
