open_time,open,high,low,close,close_time,volume,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
1772545080000,1952.06000000,1952.67000000,1950.75000000,1952.67000000,1772545139999,207.43990000,404822.40878600,4943,158.78550000,309874.96835200
1772545140000,1952.68000000,1953.58000000,1951.28000000,1952.15000000,1772545199999,159.94120000,312238.06231500,5165,87.18860000,170213.83296600
1772545200000,1952.16000000,1952.81000000,1951.07000000,1952.18000000,1772545259999,114.36850000,223235.23311100,4810,67.45810000,131668.08535100
1772545260000,1952.17000000,1953.07000000,1952.05000000,1953.06000000,1772545319999,79.33130000,154896.88442700,2972,46.76310000,91303.93401100
1772545320000,1953.07000000,1953.45000000,1951.13000000,1951.13000000,1772545379999,182.86500000,357011.03628800,3851,86.20410000,168308.97902700
1772545380000,1951.13000000,1952.13000000,1948.85000000,1952.13000000,1772545439999,357.38990000,696843.54257400,7254,151.30240000,294995.72721000
1772545440000,1952.12000000,1953.02000000,1951.32000000,1951.78000000,1772545499999,153.14420000,298943.66474200,4262,94.17040000,183820.56145700
1772545500000,1951.77000000,1951.77000000,1944.21000000,1946.31000000,1772545559999,1207.83380000,2351600.40788300,12749,464.32630000,903770.58933600
1772545560000,1946.32000000,1949.70000000,1946.10000000,1947.48000000,1772545619999,283.78220000,552734.19865700,5675,204.73830000,398708.49327100
1772545620000,1947.47000000,1947.95000000,1943.87000000,1944.28000000,1772545679999,613.74210000,1193778.17885500,7960,232.62550000,452590.31887100
1772545680000,1944.28000000,1948.83000000,1944.28000000,1947.00000000,1772545739999,258.61910000,503494.51661800,10401,158.65730000,308861.94124500
1772545740000,1947.01000000,1947.66000000,1943.73000000,1944.95000000,1772545799999,295.91720000,575660.84017300,7065,170.14130000,330945.31947800
1772545800000,1944.95000000,1948.67000000,1944.38000000,1947.83000000,1772545859999,181.83180000,354050.87390600,5746,101.12790000,196900.88092600
1772545860000,1947.83000000,1949.21000000,1947.05000000,1949.21000000,1772545919999,394.61620000,768741.22727900,4687,227.07120000,442358.42481100
1772545920000,1949.21000000,1951.12000000,1948.01000000,1950.22000000,1772545979999,673.35300000,1312629.32598800,8531,450.67110000,878574.51665300
1772545980000,1950.22000000,1952.22000000,1949.04000000,1951.98000000,1772546039999,311.18440000,607136.02260600,8110,126.38440000,246541.48281900
1772546040000,1951.98000000,1951.98000000,1949.48000000,1950.28000000,1772546099999,191.44940000,373393.98240800,5650,89.41960000,174389.52434700
1772546100000,1950.27000000,1950.65000000,1949.11000000,1949.29000000,1772546159999,186.20620000,363089.70676200,5612,56.16040000,109504.05746400
1772546160000,1949.29000000,1949.29000000,1946.79000000,1948.93000000,1772546219999,341.09120000,664274.51606100,6601,247.49780000,481956.00395400
1772546220000,1948.93000000,1952.38000000,1948.37000000,1951.24000000,1772546279999,230.41660000,449547.61625000,5101,158.99790000,310201.21143000
1772546280000,1951.24000000,1951.96000000,1950.73000000,1951.95000000,1772546339999,135.02130000,263474.28477500,3250,90.81170000,177206.44304100
1772546340000,1951.96000000,1952.94000000,1951.96000000,1952.14000000,1772546399999,377.02960000,736140.18948700,3304,256.19370000,500185.50063600
1772546400000,1952.13000000,1953.32000000,1951.42000000,1953.32000000,1772546459999,100.10760000,195424.27415100,5027,65.93370000,128711.83434100
1772546460000,1953.31000000,1953.36000000,1949.18000000,1950.66000000,1772546519999,233.34500000,455426.32558300,7535,112.35280000,219258.89072800
1772546520000,1950.66000000,1953.36000000,1949.41000000,1953.36000000,1772546579999,103.40890000,201741.38163900,5320,59.89920000,116877.65823500
1772546580000,1953.36000000,1955.60000000,1953.36000000,1955.25000000,1772546639999,367.22660000,717734.21986700,9014,254.90260000,498213.78393700
1772546640000,1955.25000000,1961.19000000,1954.76000000,1961.19000000,1772546699999,1171.31090000,2293130.74966800,11503,724.61080000,1418330.09313200
1772546700000,1961.19000000,1963.07000000,1959.34000000,1961.20000000,1772546759999,603.92090000,1184408.92601100,8262,390.02430000,764842.20499200
1772546760000,1961.19000000,1963.99000000,1961.16000000,1962.71000000,1772546819999,337.07800000,661688.16525100,9333,229.59400000,450664.64050900
1772546820000,1962.71000000,1963.16000000,1960.69000000,1960.69000000,1772546879999,310.28010000,608880.16621000,5649,102.07670000,200310.76209100
1772546880000,1960.69000000,1963.81000000,1959.61000000,1963.81000000,1772546939999,392.44790000,769692.85644200,7697,295.57680000,579719.76224600
1772546940000,1963.82000000,1963.86000000,1961.50000000,1961.94000000,1772546999999,212.92590000,417905.08628500,6180,133.85440000,262708.94674000
1772547000000,1961.94000000,1961.94000000,1958.11000000,1958.41000000,1772547059999,431.54950000,845527.99671900,6971,135.39900000,265216.32740700
1772547060000,1958.41000000,1959.09000000,1956.55000000,1956.80000000,1772547119999,195.81140000,383327.47302800,6510,117.44010000,229882.75980800
1772547120000,1956.80000000,1961.87000000,1956.19000000,1961.55000000,1772547179999,569.79540000,1115799.49416700,7443,445.26130000,871849.84727300
1772547180000,1961.56000000,1961.56000000,1959.92000000,1959.92000000,1772547239999,171.51590000,336264.77774200,2623,84.41640000,165470.81859400
1772547240000,1959.92000000,1961.55000000,1959.69000000,1961.19000000,1772547299999,177.42330000,347868.30524300,4263,150.87830000,295814.42295500
1772547300000,1961.19000000,1962.29000000,1959.68000000,1960.16000000,1772547359999,160.96100000,315680.77893400,5169,104.62810000,205191.79922900
1772547360000,1960.16000000,1961.04000000,1959.28000000,1959.29000000,1772547419999,187.67000000,367851.09758100,4873,95.25530000,186691.02460400
1772547420000,1959.29000000,1962.55000000,1958.30000000,1962.55000000,1772547479999,176.77330000,346398.51632200,7276,131.35160000,257417.05300900
1772547480000,1962.54000000,1965.00000000,1960.65000000,1964.22000000,1772547539999,470.36470000,923291.44170200,9500,314.18050000,616729.00267800
1772547540000,1964.23000000,1965.43000000,1962.31000000,1962.50000000,1772547599999,332.16030000,652258.96750300,7012,192.16790000,377370.47879600
