attempt,symbol_set,train_bars,test_bars,embargo_bars,max_folds,feature_scale,min_signal,feature_blend_mode,feature_columns,feature_min_samples,predictor_quality_min_samples,predictor_quality_warmup_floor,min_hold_bars,min_reentry_gap_bars,max_turnover_ratio,entry_gate_usdt,status,run_id,folds,realized_pnl,fees,trades,win,lose,maxdd,sharpe,endeq,error
1,BTCUSDT,360,60,4,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,4,4,0.5,5,ok,bt-v2-1772627887761-0402094e3715,1,0,0.010001,1,0,0,0.0006,0.3177,100.5275,
2,"BTCUSDT,ETHUSDT",360,60,4,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,4,4,0.5,5,ok,bt-v2-1772627889259-3d6792cf232b,1,0,0,0,0,0,0,0,100,
3,"BTCUSDT,ETHUSDT,BNBUSDT",360,60,4,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,4,4,0.5,5,ok,bt-v2-1772627890727-21c93f81720d,1,0,0,0,0,0,0,0,100,
4,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,60,4,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,4,4,0.5,5,ok,bt-v2-1772627892047-241526fca7f4,1,0,0,0,0,0,0,0,100,
5,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,60,4,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,4,4,0.5,5,ok,bt-v2-1772627893379-58cdab62b886,1,0,0,0,0,0,0,0,100,
6,BTCUSDT,360,60,4,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,4,4,0.5,10,ok,bt-v2-1772627894859-950bf26ea7c5,1,0,0,0,0,0,0,0,100,
7,"BTCUSDT,ETHUSDT",360,60,4,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,4,4,0.5,10,ok,bt-v2-1772627896191-02b3f7a674e3,1,0,0,0,0,0,0,0,100,
8,"BTCUSDT,ETHUSDT,BNBUSDT",360,60,4,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,4,4,0.5,10,ok,bt-v2-1772627897933-89f42171b00a,1,0,0,0,0,0,0,0,100,
9,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,60,4,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,4,4,0.5,10,ok,bt-v2-1772627899310-12209e98877c,1,0,0,0,0,0,0,0,100,
10,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,60,4,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.2,4,4,0.5,10,ok,bt-v2-1772627900695-dc1f2a0efbc6,1,0,0,0,0,0,0,0,100,
