attempt,symbol_set,train_bars,test_bars,embargo_bars,max_folds,feature_scale,min_signal,feature_blend_mode,feature_columns,feature_min_samples,predictor_quality_min_samples,predictor_quality_warmup_floor,min_hold_bars,min_reentry_gap_bars,max_turnover_ratio,entry_gate_usdt,status,run_id,folds,realized_pnl,fees,trades,win,lose,maxdd,sharpe,endeq,error
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
warning: function `exit_policy_for_item` is never used
    --> src/ui/mod.rs:3929:4
     |
3929 | fn exit_policy_for_item<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.13s
     Running `target/debug/backtest --bars /Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv --symbol BTCUSDT,ETHUSDT --order-usdt 100 --fee-rate 0.0004 --slippage-bps 0.8 --train-bars 360 --test-bars 30 --embargo-bars 2 --max-folds 6 --min-signal 0.0001 --feature-blend-mode additive --feature-scale 0.3 --feature-min-samples 0 --predictor-quality-min-samples 0 --predictor-quality-warmup-floor 0.4 --min-hold-bars 16 --min-reentry-gap-bars 4 --max-turnover-ratio 0.5 --entry-gate-usdt 5 --strategy-db /Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite --order-db /Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite --features-csv /tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv --feature-columns volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades`
Error: UNIQUE constraint failed: backtest_fold_results.run_id, backtest_fold_results.fold_idx

Caused by:
    Error code 1555: A PRIMARY KEY constraint failed

304,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,5,"failed","(none)",0,0.0,0.0,0,0,0,0.0,0.0,0.0,symbol_set=BTCUSDT,ETHUSDT,BNBUSDT failed: command failed: cargo ["run", "--bin", "backtest", "--", "--bars", "/Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv", "--symbol", "BTCUSDT,ETHUSDT,BNBUSDT", "--order-usdt", "100", "--fee-rate", "0.0004", "--slippage-bps", "0.8", "--train-bars", "360", "--test-bars", "30", "--embargo-bars", "2", "--max-folds", "6", "--min-signal", "0.0001", "--feature-blend-mode", "additive", "--feature-scale", "0.3", "--feature-min-samples", "0", "--predictor-quality-min-samples", "0", "--predictor-quality-warmup-floor", "0.4", "--min-hold-bars", "16", "--min-reentry-gap-bars", "4", "--max-turnover-ratio", "0.5", "--entry-gate-usdt", "5", "--strategy-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite", "--order-db", "/Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite", "--features-csv", "/tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv", "--feature-columns", "volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades"]:     Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
warning: function `exit_policy_for_item` is never used
    --> src/ui/mod.rs:3929:4
     |
3929 | fn exit_policy_for_item<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^
     |
     = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: function `latest_exit_policy_for_symbol` is never used
    --> src/ui/mod.rs:3942:4
     |
3942 | fn latest_exit_policy_for_symbol<'a>(
     |    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

warning: `sandbox-quant` (lib) generated 2 warnings
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.13s
     Running `target/debug/backtest --bars /Users/yuksehyun/project/sandbox-quant/data/backtest_dataset/backtest_btcusdt_1m_600_365d_ext.csv --symbol BTCUSDT,ETHUSDT,BNBUSDT --order-usdt 100 --fee-rate 0.0004 --slippage-bps 0.8 --train-bars 360 --test-bars 30 --embargo-bars 2 --max-folds 6 --min-signal 0.0001 --feature-blend-mode additive --feature-scale 0.3 --feature-min-samples 0 --predictor-quality-min-samples 0 --predictor-quality-warmup-floor 0.4 --min-hold-bars 16 --min-reentry-gap-bars 4 --max-turnover-ratio 0.5 --entry-gate-usdt 5 --strategy-db /Users/yuksehyun/project/sandbox-quant/data/backtest_strategy.sqlite --order-db /Users/yuksehyun/project/sandbox-quant/data/backtest_orders.sqlite --features-csv /tmp/backtest_features_test/backtest_btcusdt_1m_600_365d_ext.csv_features.csv --feature-columns volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades`
Error: UNIQUE constraint failed: backtest_fold_results.run_id, backtest_fold_results.fold_idx

Caused by:
    Error code 1555: A PRIMARY KEY constraint failed

304,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,5,ok,bt-v2-1772628625628-2dcfa4d65565,1,0,0,0,0,0,0,0,100,
305,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,5,ok,bt-v2-1772628627749-ace75cb4aeee,1,0,0,0,0,0,0,0,100,
306,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,10,ok,bt-v2-1772628629852-de8141e1188b,1,0,0,0,0,0,0,0,100,
307,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,10,ok,bt-v2-1772628631962-e60ce7a9f41d,1,0,0,0,0,0,0,0,100,
308,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,10,ok,bt-v2-1772628633403-544ac4746d79,1,0,0,0,0,0,0,0,100,
309,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,10,ok,bt-v2-1772628634788-e651f865f5ed,1,0,0,0,0,0,0,0,100,
310,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,10,ok,bt-v2-1772628636924-ccf94292d515,1,0,0,0,0,0,0,0,100,
311,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,30,ok,bt-v2-1772628638360-b6ee51cfa725,1,0,0,0,0,0,0,0,100,
312,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,30,ok,bt-v2-1772628639712-1f37aa732314,1,0,0,0,0,0,0,0,100,
313,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,30,ok,bt-v2-1772628641855-064ff9bda339,1,0,0,0,0,0,0,0,100,
314,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,30,ok,bt-v2-1772628643381-d2fe0a6be806,1,0,0,0,0,0,0,0,100,
315,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,0.5,30,ok,bt-v2-1772628746231-a94de7db80e5,1,0,0,0,0,0,0,0,100,
316,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,5,ok,bt-v2-1772628747549-568bd65091c0,1,0,0,0,0,0,0,0,100,
317,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,5,ok,bt-v2-1772628748449-edb018cbfbd4,1,0,0,0,0,0,0,0,100,
318,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,5,ok,bt-v2-1772628749622-58345cffe34b,1,0,0,0,0,0,0,0,100,
319,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,5,ok,bt-v2-1772628751487-fd81903927f2,1,0,0,0,0,0,0,0,100,
320,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,5,ok,bt-v2-1772628753557-20f884103c5e,1,0,0,0,0,0,0,0,100,
321,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,10,ok,bt-v2-1772628754925-896507171a97,1,0,0,0,0,0,0,0,100,
322,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,10,ok,bt-v2-1772628756617-71d6d8e2673d,1,0,0,0,0,0,0,0,100,
323,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,10,ok,bt-v2-1772628758591-bcb17c061d6a,1,0,0,0,0,0,0,0,100,
324,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,10,ok,bt-v2-1772628759903-5f4df213870e,1,0,0,0,0,0,0,0,100,
325,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,10,ok,bt-v2-1772628761723-be9d36090009,1,0,0,0,0,0,0,0,100,
326,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,30,ok,bt-v2-1772628763697-2cecbea9be40,1,0,0,0,0,0,0,0,100,
327,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,30,ok,bt-v2-1772628765868-1c51f18bc0a6,1,0,0,0,0,0,0,0,100,
328,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,30,ok,bt-v2-1772628767231-db6f11d151fa,1,0,0,0,0,0,0,0,100,
329,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,30,ok,bt-v2-1772628768545-584447806b93,1,0,0,0,0,0,0,0,100,
330,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,4,1,30,ok,bt-v2-1772628769591-7342e7571847,1,0,0,0,0,0,0,0,100,
331,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,5,ok,bt-v2-1772628771452-04a4b0a8826f,1,0,0,0,0,0,0,0,100,
332,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,5,ok,bt-v2-1772628772743-bf7a74c864d5,1,0,0,0,0,0,0,0,100,
333,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,5,ok,bt-v2-1772628774526-b9b89346336d,1,0,0,0,0,0,0,0,100,
334,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,5,ok,bt-v2-1772628775856-d6bab5a38303,1,0,0,0,0,0,0,0,100,
335,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,5,ok,bt-v2-1772628777658-44300ff8f214,1,0,0,0,0,0,0,0,100,
336,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,10,ok,bt-v2-1772628779546-7db977da96f4,1,0,0,0,0,0,0,0,100,
337,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,10,ok,bt-v2-1772628780876-21365d88060d,1,0,0,0,0,0,0,0,100,
338,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,10,ok,bt-v2-1772628782679-6884042fef86,1,0,0,0,0,0,0,0,100,
339,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,10,ok,bt-v2-1772628784618-2bc22a45cda6,1,0,0,0,0,0,0,0,100,
340,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,10,ok,bt-v2-1772628786663-83ab2affcf95,1,0,0,0,0,0,0,0,100,
341,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,30,ok,bt-v2-1772628788749-18871176c486,1,0,0,0,0,0,0,0,100,
342,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,30,ok,bt-v2-1772628789847-aaada455625e,1,0,0,0,0,0,0,0,100,
343,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,30,ok,bt-v2-1772628791594-8754f818ec1e,1,0,0,0,0,0,0,0,100,
344,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,30,ok,bt-v2-1772628792964-837a2616e039,1,0,0,0,0,0,0,0,100,
345,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,0.5,30,ok,bt-v2-1772628794918-acba6045f6dd,1,0,0,0,0,0,0,0,100,
346,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,5,ok,bt-v2-1772628796698-6b7112875031,1,0,0,0,0,0,0,0,100,
347,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,5,ok,bt-v2-1772628798654-5db697132510,1,0,0,0,0,0,0,0,100,
348,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,5,ok,bt-v2-1772628800006-4087dd0b9890,1,0,0,0,0,0,0,0,100,
349,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,5,ok,bt-v2-1772628801887-e447ffe7cdeb,1,0,0,0,0,0,0,0,100,
350,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,5,ok,bt-v2-1772628803665-b96b34dbdce5,1,0,0,0,0,0,0,0,100,
351,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,10,ok,bt-v2-1772628805910-373027542e1b,1,0,0,0,0,0,0,0,100,
352,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,10,ok,bt-v2-1772628807437-3a4434db75c4,1,0,0,0,0,0,0,0,100,
353,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,10,ok,bt-v2-1772628808567-cce5b540607e,1,0,0,0,0,0,0,0,100,
354,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,10,ok,bt-v2-1772628809674-d7e3a176a4b1,1,0,0,0,0,0,0,0,100,
355,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,10,ok,bt-v2-1772628811439-1dd2d5d46fa2,1,0,0,0,0,0,0,0,100,
356,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,30,ok,bt-v2-1772628812922-b1b0a69332ba,1,0,0,0,0,0,0,0,100,
357,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,30,ok,bt-v2-1772628814764-60c568e8fbcd,1,0,0,0,0,0,0,0,100,
358,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,30,ok,bt-v2-1772628816672-e1f922927ea0,1,0,0,0,0,0,0,0,100,
359,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,30,ok,bt-v2-1772628818059-34748bc6e539,1,0,0,0,0,0,0,0,100,
360,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,16,8,1,30,ok,bt-v2-1772628819905-8224c78bb14f,1,0,0,0,0,0,0,0,100,
361,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,60,0.2,4,4,0.5,5,ok,bt-v2-1772628821868-cdb47b653b0f,1,0,0,0,0,0,0,0,100,
362,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,60,0.2,4,4,0.5,5,ok,bt-v2-1772628823670-eb482a52671c,1,0,0,0,0,0,0,0,100,
